| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-80GB          Off |   00000000:9B:00.0 Off |                    0 |
| N/A   26C    P0             57W /  400W |       1MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Module load: anaconda/3-2024.10-1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/condabin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/conda-env
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/activate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/bin/deactivate
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.sh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/fish/conf.d/conda.fish
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/Conda.psm1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/shell/condabin/conda-hook.ps1
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/lib/python3.12/site-packages/xontrib/conda.xsh
no change     /opt/modules/library/cpu/anaconda/3-2024.10-1/etc/profile.d/conda.csh
modified      /home/aaron.dichoso/.bashrc

==> For changes to take effect, close and re-open your current shell. <==

--------------------training----------------------
/home/aaron.dichoso/.conda/envs/RISNet/lib/python3.8/site-packages/torch/utils/data/dataloader.py:560: UserWarning: This DataLoader will create 20 worker processes in total. Our suggested max number of worker in current system is 8, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
[2025-07-22 11:10:16.144559] => [Epoch Num: 080/100] => [Global Step: 0200/1150] => [Loss: 0.4593]
[2025-07-22 11:10:32.575733] => [Epoch Num: 080/100] => [Global Step: 0220/1150] => [Loss: 0.2607]
[2025-07-22 11:10:48.999166] => [Epoch Num: 080/100] => [Global Step: 0240/1150] => [Loss: 0.3848]
[2025-07-22 11:11:05.925562] => [Epoch Num: 080/100] => [Global Step: 0260/1150] => [Loss: 0.4534]
[2025-07-22 11:11:22.363679] => [Epoch Num: 080/100] => [Global Step: 0280/1150] => [Loss: 0.3511]
[2025-07-22 11:11:38.774907] => [Epoch Num: 080/100] => [Global Step: 0300/1150] => [Loss: 0.3515]
[2025-07-22 11:11:55.834265] => [Epoch Num: 080/100] => [Global Step: 0320/1150] => [Loss: 0.5880]
[2025-07-22 11:12:12.215687] => [Epoch Num: 080/100] => [Global Step: 0340/1150] => [Loss: 0.3201]
[2025-07-22 11:12:28.565250] => [Epoch Num: 080/100] => [Global Step: 0360/1150] => [Loss: 0.3626]
[2025-07-22 11:12:44.902164] => [Epoch Num: 080/100] => [Global Step: 0380/1150] => [Loss: 0.3385]
[2025-07-22 11:13:01.249683] => [Epoch Num: 080/100] => [Global Step: 0400/1150] => [Loss: 0.4919]
[2025-07-22 11:13:18.062006] => [Epoch Num: 080/100] => [Global Step: 0420/1150] => [Loss: 0.3672]
[2025-07-22 11:13:34.405994] => [Epoch Num: 080/100] => [Global Step: 0440/1150] => [Loss: 0.3900]
[2025-07-22 11:13:50.727820] => [Epoch Num: 080/100] => [Global Step: 0460/1150] => [Loss: 0.4213]
[2025-07-22 11:14:07.055056] => [Epoch Num: 080/100] => [Global Step: 0480/1150] => [Loss: 0.3925]
[2025-07-22 11:14:23.400914] => [Epoch Num: 080/100] => [Global Step: 0500/1150] => [Loss: 0.3828]
[2025-07-22 11:14:40.765874] => [Epoch Num: 080/100] => [Global Step: 0520/1150] => [Loss: 0.3452]
[2025-07-22 11:14:57.122267] => [Epoch Num: 080/100] => [Global Step: 0540/1150] => [Loss: 0.3875]
[2025-07-22 11:15:13.481186] => [Epoch Num: 080/100] => [Global Step: 0560/1150] => [Loss: 0.2981]
[2025-07-22 11:15:30.045407] => [Epoch Num: 080/100] => [Global Step: 0580/1150] => [Loss: 0.3095]
[2025-07-22 11:15:46.630435] => [Epoch Num: 080/100] => [Global Step: 0600/1150] => [Loss: 0.4406]
[2025-07-22 11:16:02.966411] => [Epoch Num: 080/100] => [Global Step: 0620/1150] => [Loss: 0.3633]
[2025-07-22 11:16:19.301539] => [Epoch Num: 080/100] => [Global Step: 0640/1150] => [Loss: 0.3547]
[2025-07-22 11:16:36.890796] => [Epoch Num: 080/100] => [Global Step: 0660/1150] => [Loss: 0.3820]
[2025-07-22 11:16:53.304216] => [Epoch Num: 080/100] => [Global Step: 0680/1150] => [Loss: 0.3482]
[2025-07-22 11:17:09.698935] => [Epoch Num: 080/100] => [Global Step: 0700/1150] => [Loss: 0.3452]
[2025-07-22 11:17:26.072577] => [Epoch Num: 080/100] => [Global Step: 0720/1150] => [Loss: 0.2877]
[2025-07-22 11:17:42.465010] => [Epoch Num: 080/100] => [Global Step: 0740/1150] => [Loss: 0.4503]
[2025-07-22 11:17:58.817806] => [Epoch Num: 080/100] => [Global Step: 0760/1150] => [Loss: 0.4395]
[2025-07-22 11:18:15.157928] => [Epoch Num: 080/100] => [Global Step: 0780/1150] => [Loss: 0.3647]
[2025-07-22 11:18:31.479354] => [Epoch Num: 080/100] => [Global Step: 0800/1150] => [Loss: 0.3056]
[2025-07-22 11:18:49.475933] => [Epoch Num: 080/100] => [Global Step: 0820/1150] => [Loss: 0.2682]
[2025-07-22 11:19:05.800563] => [Epoch Num: 080/100] => [Global Step: 0840/1150] => [Loss: 0.5917]
[2025-07-22 11:19:22.125842] => [Epoch Num: 080/100] => [Global Step: 0860/1150] => [Loss: 0.3424]
[2025-07-22 11:19:38.479794] => [Epoch Num: 080/100] => [Global Step: 0880/1150] => [Loss: 0.4840]
[2025-07-22 11:19:54.887450] => [Epoch Num: 080/100] => [Global Step: 0900/1150] => [Loss: 0.4003]
[2025-07-22 11:20:11.293857] => [Epoch Num: 080/100] => [Global Step: 0920/1150] => [Loss: 0.3768]
[2025-07-22 11:20:27.686988] => [Epoch Num: 080/100] => [Global Step: 0940/1150] => [Loss: 0.3949]
[2025-07-22 11:20:44.076313] => [Epoch Num: 080/100] => [Global Step: 0960/1150] => [Loss: 0.4332]
[2025-07-22 11:21:00.488599] => [Epoch Num: 080/100] => [Global Step: 0980/1150] => [Loss: 0.3036]
[2025-07-22 11:21:17.239252] => [Epoch Num: 080/100] => [Global Step: 1000/1150] => [Loss: 0.5059]
[2025-07-22 11:21:36.110599] => [Epoch Num: 080/100] => [Global Step: 1020/1150] => [Loss: 0.5739]
[2025-07-22 11:21:52.839351] => [Epoch Num: 080/100] => [Global Step: 1040/1150] => [Loss: 0.2972]
[2025-07-22 11:22:09.522328] => [Epoch Num: 080/100] => [Global Step: 1060/1150] => [Loss: 0.4471]
[2025-07-22 11:22:26.219273] => [Epoch Num: 080/100] => [Global Step: 1080/1150] => [Loss: 0.3853]
[2025-07-22 11:22:42.879037] => [Epoch Num: 080/100] => [Global Step: 1100/1150] => [Loss: 0.4234]
[2025-07-22 11:22:59.299052] => [Epoch Num: 080/100] => [Global Step: 1120/1150] => [Loss: 0.2716]
[2025-07-22 11:23:15.511016] => [Epoch Num: 080/100] => [Global Step: 1140/1150] => [Loss: 0.4149]
[2025-07-22 11:23:36.768489] => [Epoch Num: 081/100] => [Global Step: 0000/1150] => [Loss: 0.3439]
[2025-07-22 11:23:53.971362] => [Epoch Num: 081/100] => [Global Step: 0020/1150] => [Loss: 0.3699]
[2025-07-22 11:24:10.846653] => [Epoch Num: 081/100] => [Global Step: 0040/1150] => [Loss: 0.4011]
[2025-07-22 11:24:27.209812] => [Epoch Num: 081/100] => [Global Step: 0060/1150] => [Loss: 0.4445]
[2025-07-22 11:24:43.562851] => [Epoch Num: 081/100] => [Global Step: 0080/1150] => [Loss: 0.5659]
[2025-07-22 11:24:59.885636] => [Epoch Num: 081/100] => [Global Step: 0100/1150] => [Loss: 0.2466]
[2025-07-22 11:25:16.511292] => [Epoch Num: 081/100] => [Global Step: 0120/1150] => [Loss: 0.3632]
[2025-07-22 11:25:32.840551] => [Epoch Num: 081/100] => [Global Step: 0140/1150] => [Loss: 0.5239]
[2025-07-22 11:25:49.406311] => [Epoch Num: 081/100] => [Global Step: 0160/1150] => [Loss: 0.3327]
[2025-07-22 11:26:05.778321] => [Epoch Num: 081/100] => [Global Step: 0180/1150] => [Loss: 0.3481]
[2025-07-22 11:26:22.224517] => [Epoch Num: 081/100] => [Global Step: 0200/1150] => [Loss: 0.2760]
[2025-07-22 11:26:39.120145] => [Epoch Num: 081/100] => [Global Step: 0220/1150] => [Loss: 0.4082]
[2025-07-22 11:26:55.490204] => [Epoch Num: 081/100] => [Global Step: 0240/1150] => [Loss: 0.2541]
[2025-07-22 11:27:11.828519] => [Epoch Num: 081/100] => [Global Step: 0260/1150] => [Loss: 0.4372]
[2025-07-22 11:27:28.495876] => [Epoch Num: 081/100] => [Global Step: 0280/1150] => [Loss: 0.4030]
[2025-07-22 11:27:44.875721] => [Epoch Num: 081/100] => [Global Step: 0300/1150] => [Loss: 0.2936]
[2025-07-22 11:28:01.254159] => [Epoch Num: 081/100] => [Global Step: 0320/1150] => [Loss: 0.4951]
[2025-07-22 11:28:17.600626] => [Epoch Num: 081/100] => [Global Step: 0340/1150] => [Loss: 0.3743]
[2025-07-22 11:28:34.684868] => [Epoch Num: 081/100] => [Global Step: 0360/1150] => [Loss: 0.2422]
[2025-07-22 11:28:51.050582] => [Epoch Num: 081/100] => [Global Step: 0380/1150] => [Loss: 0.3706]
[2025-07-22 11:29:07.451905] => [Epoch Num: 081/100] => [Global Step: 0400/1150] => [Loss: 0.2764]
[2025-07-22 11:29:23.831570] => [Epoch Num: 081/100] => [Global Step: 0420/1150] => [Loss: 0.3619]
[2025-07-22 11:29:40.256786] => [Epoch Num: 081/100] => [Global Step: 0440/1150] => [Loss: 0.3285]
[2025-07-22 11:29:57.524562] => [Epoch Num: 081/100] => [Global Step: 0460/1150] => [Loss: 0.3480]
[2025-07-22 11:30:13.905436] => [Epoch Num: 081/100] => [Global Step: 0480/1150] => [Loss: 0.2799]
[2025-07-22 11:30:30.308673] => [Epoch Num: 081/100] => [Global Step: 0500/1150] => [Loss: 0.3209]
[2025-07-22 11:30:46.687772] => [Epoch Num: 081/100] => [Global Step: 0520/1150] => [Loss: 0.4229]
[2025-07-22 11:31:03.028505] => [Epoch Num: 081/100] => [Global Step: 0540/1150] => [Loss: 0.4220]
[2025-07-22 11:31:19.371760] => [Epoch Num: 081/100] => [Global Step: 0560/1150] => [Loss: 0.3609]
[2025-07-22 11:31:36.869195] => [Epoch Num: 081/100] => [Global Step: 0580/1150] => [Loss: 0.4168]
[2025-07-22 11:31:53.295727] => [Epoch Num: 081/100] => [Global Step: 0600/1150] => [Loss: 0.3378]
[2025-07-22 11:32:09.713633] => [Epoch Num: 081/100] => [Global Step: 0620/1150] => [Loss: 0.3624]
[2025-07-22 11:32:26.084095] => [Epoch Num: 081/100] => [Global Step: 0640/1150] => [Loss: 0.3681]
[2025-07-22 11:32:42.434005] => [Epoch Num: 081/100] => [Global Step: 0660/1150] => [Loss: 0.2995]
[2025-07-22 11:32:58.767848] => [Epoch Num: 081/100] => [Global Step: 0680/1150] => [Loss: 0.3302]
[2025-07-22 11:33:15.089106] => [Epoch Num: 081/100] => [Global Step: 0700/1150] => [Loss: 0.4787]
[2025-07-22 11:33:32.829353] => [Epoch Num: 081/100] => [Global Step: 0720/1150] => [Loss: 0.4085]
[2025-07-22 11:33:49.219203] => [Epoch Num: 081/100] => [Global Step: 0740/1150] => [Loss: 0.4463]
[2025-07-22 11:34:05.611193] => [Epoch Num: 081/100] => [Global Step: 0760/1150] => [Loss: 0.3518]
[2025-07-22 11:34:22.002322] => [Epoch Num: 081/100] => [Global Step: 0780/1150] => [Loss: 0.3842]
[2025-07-22 11:34:38.397796] => [Epoch Num: 081/100] => [Global Step: 0800/1150] => [Loss: 0.3436]
[2025-07-22 11:34:54.771760] => [Epoch Num: 081/100] => [Global Step: 0820/1150] => [Loss: 0.5217]
[2025-07-22 11:35:11.167988] => [Epoch Num: 081/100] => [Global Step: 0840/1150] => [Loss: 0.2945]
[2025-07-22 11:35:27.599599] => [Epoch Num: 081/100] => [Global Step: 0860/1150] => [Loss: 0.3498]
[2025-07-22 11:35:43.996516] => [Epoch Num: 081/100] => [Global Step: 0880/1150] => [Loss: 0.3717]
[2025-07-22 11:36:02.175907] => [Epoch Num: 081/100] => [Global Step: 0900/1150] => [Loss: 0.4556]
[2025-07-22 11:36:18.509189] => [Epoch Num: 081/100] => [Global Step: 0920/1150] => [Loss: 0.5706]
[2025-07-22 11:36:34.870546] => [Epoch Num: 081/100] => [Global Step: 0940/1150] => [Loss: 0.3170]
[2025-07-22 11:36:51.262326] => [Epoch Num: 081/100] => [Global Step: 0960/1150] => [Loss: 0.3517]
[2025-07-22 11:37:07.659192] => [Epoch Num: 081/100] => [Global Step: 0980/1150] => [Loss: 0.3726]
[2025-07-22 11:37:24.052639] => [Epoch Num: 081/100] => [Global Step: 1000/1150] => [Loss: 0.4169]
[2025-07-22 11:37:40.411568] => [Epoch Num: 081/100] => [Global Step: 1020/1150] => [Loss: 0.3054]
[2025-07-22 11:37:56.743900] => [Epoch Num: 081/100] => [Global Step: 1040/1150] => [Loss: 0.3018]
[2025-07-22 11:38:13.103789] => [Epoch Num: 081/100] => [Global Step: 1060/1150] => [Loss: 0.2667]
[2025-07-22 11:38:29.507623] => [Epoch Num: 081/100] => [Global Step: 1080/1150] => [Loss: 0.3485]
[2025-07-22 11:38:45.905954] => [Epoch Num: 081/100] => [Global Step: 1100/1150] => [Loss: 0.4079]
[2025-07-22 11:39:04.466001] => [Epoch Num: 081/100] => [Global Step: 1120/1150] => [Loss: 0.3744]
[2025-07-22 11:39:20.664575] => [Epoch Num: 081/100] => [Global Step: 1140/1150] => [Loss: 0.3506]
[2025-07-22 11:39:40.537867] => [Epoch Num: 082/100] => [Global Step: 0000/1150] => [Loss: 0.4694]
[2025-07-22 11:39:57.721083] => [Epoch Num: 082/100] => [Global Step: 0020/1150] => [Loss: 0.3872]
[2025-07-22 11:40:14.993458] => [Epoch Num: 082/100] => [Global Step: 0040/1150] => [Loss: 0.5297]
[2025-07-22 11:40:31.369669] => [Epoch Num: 082/100] => [Global Step: 0060/1150] => [Loss: 0.3843]
[2025-07-22 11:40:47.756929] => [Epoch Num: 082/100] => [Global Step: 0080/1150] => [Loss: 0.2522]
[2025-07-22 11:41:04.111031] => [Epoch Num: 082/100] => [Global Step: 0100/1150] => [Loss: 0.4021]
[2025-07-22 11:41:20.433025] => [Epoch Num: 082/100] => [Global Step: 0120/1150] => [Loss: 0.4715]
[2025-07-22 11:41:36.768613] => [Epoch Num: 082/100] => [Global Step: 0140/1150] => [Loss: 0.3273]
[2025-07-22 11:41:53.088750] => [Epoch Num: 082/100] => [Global Step: 0160/1150] => [Loss: 0.4967]
[2025-07-22 11:42:09.401591] => [Epoch Num: 082/100] => [Global Step: 0180/1150] => [Loss: 0.3316]
[2025-07-22 11:42:25.744865] => [Epoch Num: 082/100] => [Global Step: 0200/1150] => [Loss: 0.3537]
[2025-07-22 11:42:42.586679] => [Epoch Num: 082/100] => [Global Step: 0220/1150] => [Loss: 0.3612]
[2025-07-22 11:42:58.968013] => [Epoch Num: 082/100] => [Global Step: 0240/1150] => [Loss: 0.4233]
[2025-07-22 11:43:15.367278] => [Epoch Num: 082/100] => [Global Step: 0260/1150] => [Loss: 0.3211]
[2025-07-22 11:43:31.735094] => [Epoch Num: 082/100] => [Global Step: 0280/1150] => [Loss: 0.4107]
[2025-07-22 11:43:48.685850] => [Epoch Num: 082/100] => [Global Step: 0300/1150] => [Loss: 0.3006]
[2025-07-22 11:44:05.030339] => [Epoch Num: 082/100] => [Global Step: 0320/1150] => [Loss: 0.4103]
[2025-07-22 11:44:21.411491] => [Epoch Num: 082/100] => [Global Step: 0340/1150] => [Loss: 0.3816]
[2025-07-22 11:44:37.741264] => [Epoch Num: 082/100] => [Global Step: 0360/1150] => [Loss: 0.3593]
[2025-07-22 11:44:54.674655] => [Epoch Num: 082/100] => [Global Step: 0380/1150] => [Loss: 0.4621]
[2025-07-22 11:45:11.026735] => [Epoch Num: 082/100] => [Global Step: 0400/1150] => [Loss: 0.4073]
[2025-07-22 11:45:27.395011] => [Epoch Num: 082/100] => [Global Step: 0420/1150] => [Loss: 0.3946]
[2025-07-22 11:45:43.744367] => [Epoch Num: 082/100] => [Global Step: 0440/1150] => [Loss: 0.5134]
[2025-07-22 11:46:00.108683] => [Epoch Num: 082/100] => [Global Step: 0460/1150] => [Loss: 0.2905]
[2025-07-22 11:46:17.128866] => [Epoch Num: 082/100] => [Global Step: 0480/1150] => [Loss: 0.3469]
[2025-07-22 11:46:33.436038] => [Epoch Num: 082/100] => [Global Step: 0500/1150] => [Loss: 0.3279]
[2025-07-22 11:46:49.754022] => [Epoch Num: 082/100] => [Global Step: 0520/1150] => [Loss: 0.3071]
[2025-07-22 11:47:06.112728] => [Epoch Num: 082/100] => [Global Step: 0540/1150] => [Loss: 0.4174]
[2025-07-22 11:47:22.445234] => [Epoch Num: 082/100] => [Global Step: 0560/1150] => [Loss: 0.3655]
[2025-07-22 11:47:38.790589] => [Epoch Num: 082/100] => [Global Step: 0580/1150] => [Loss: 0.3343]
[2025-07-22 11:47:56.330904] => [Epoch Num: 082/100] => [Global Step: 0600/1150] => [Loss: 0.3229]
[2025-07-22 11:48:12.722994] => [Epoch Num: 082/100] => [Global Step: 0620/1150] => [Loss: 0.4659]
[2025-07-22 11:48:29.133859] => [Epoch Num: 082/100] => [Global Step: 0640/1150] => [Loss: 0.3419]
[2025-07-22 11:48:45.524304] => [Epoch Num: 082/100] => [Global Step: 0660/1150] => [Loss: 0.5637]
[2025-07-22 11:49:01.872778] => [Epoch Num: 082/100] => [Global Step: 0680/1150] => [Loss: 0.4662]
[2025-07-22 11:49:18.209222] => [Epoch Num: 082/100] => [Global Step: 0700/1150] => [Loss: 0.4703]
[2025-07-22 11:49:34.552954] => [Epoch Num: 082/100] => [Global Step: 0720/1150] => [Loss: 0.3398]
[2025-07-22 11:49:52.308119] => [Epoch Num: 082/100] => [Global Step: 0740/1150] => [Loss: 0.3454]
[2025-07-22 11:50:08.672283] => [Epoch Num: 082/100] => [Global Step: 0760/1150] => [Loss: 0.6706]
[2025-07-22 11:50:25.016540] => [Epoch Num: 082/100] => [Global Step: 0780/1150] => [Loss: 0.4600]
[2025-07-22 11:50:41.351404] => [Epoch Num: 082/100] => [Global Step: 0800/1150] => [Loss: 0.3747]
[2025-07-22 11:50:57.685678] => [Epoch Num: 082/100] => [Global Step: 0820/1150] => [Loss: 0.4447]
[2025-07-22 11:51:14.012396] => [Epoch Num: 082/100] => [Global Step: 0840/1150] => [Loss: 0.3949]
[2025-07-22 11:51:30.355932] => [Epoch Num: 082/100] => [Global Step: 0860/1150] => [Loss: 0.4893]
[2025-07-22 11:51:46.709890] => [Epoch Num: 082/100] => [Global Step: 0880/1150] => [Loss: 0.3548]
[2025-07-22 11:52:03.130001] => [Epoch Num: 082/100] => [Global Step: 0900/1150] => [Loss: 0.3801]
[2025-07-22 11:52:19.503049] => [Epoch Num: 082/100] => [Global Step: 0920/1150] => [Loss: 0.3356]
[2025-07-22 11:52:37.825997] => [Epoch Num: 082/100] => [Global Step: 0940/1150] => [Loss: 0.4272]
[2025-07-22 11:52:54.155245] => [Epoch Num: 082/100] => [Global Step: 0960/1150] => [Loss: 0.3387]
[2025-07-22 11:53:10.496448] => [Epoch Num: 082/100] => [Global Step: 0980/1150] => [Loss: 0.4376]
[2025-07-22 11:53:26.868993] => [Epoch Num: 082/100] => [Global Step: 1000/1150] => [Loss: 0.4047]
[2025-07-22 11:53:43.234646] => [Epoch Num: 082/100] => [Global Step: 1020/1150] => [Loss: 0.3502]
[2025-07-22 11:53:59.615205] => [Epoch Num: 082/100] => [Global Step: 1040/1150] => [Loss: 0.3891]
[2025-07-22 11:54:15.982923] => [Epoch Num: 082/100] => [Global Step: 1060/1150] => [Loss: 0.3834]
[2025-07-22 11:54:32.337054] => [Epoch Num: 082/100] => [Global Step: 1080/1150] => [Loss: 0.3391]
[2025-07-22 11:54:48.699104] => [Epoch Num: 082/100] => [Global Step: 1100/1150] => [Loss: 0.4042]
[2025-07-22 11:55:05.029679] => [Epoch Num: 082/100] => [Global Step: 1120/1150] => [Loss: 0.2671]
[2025-07-22 11:55:21.226042] => [Epoch Num: 082/100] => [Global Step: 1140/1150] => [Loss: 0.3379]
[2025-07-22 11:55:42.595159] => [Epoch Num: 083/100] => [Global Step: 0000/1150] => [Loss: 0.3159]
[2025-07-22 11:55:59.722501] => [Epoch Num: 083/100] => [Global Step: 0020/1150] => [Loss: 0.4053]
[2025-07-22 11:56:16.612356] => [Epoch Num: 083/100] => [Global Step: 0040/1150] => [Loss: 0.3392]
[2025-07-22 11:56:32.916842] => [Epoch Num: 083/100] => [Global Step: 0060/1150] => [Loss: 0.3518]
[2025-07-22 11:56:49.232716] => [Epoch Num: 083/100] => [Global Step: 0080/1150] => [Loss: 0.3982]
[2025-07-22 11:57:05.550016] => [Epoch Num: 083/100] => [Global Step: 0100/1150] => [Loss: 0.2901]
[2025-07-22 11:57:21.906812] => [Epoch Num: 083/100] => [Global Step: 0120/1150] => [Loss: 0.2801]
[2025-07-22 11:57:38.276772] => [Epoch Num: 083/100] => [Global Step: 0140/1150] => [Loss: 0.4895]
[2025-07-22 11:57:54.672548] => [Epoch Num: 083/100] => [Global Step: 0160/1150] => [Loss: 0.3885]
[2025-07-22 11:58:11.434494] => [Epoch Num: 083/100] => [Global Step: 0180/1150] => [Loss: 0.3133]
[2025-07-22 11:58:28.117532] => [Epoch Num: 083/100] => [Global Step: 0200/1150] => [Loss: 0.4868]
[2025-07-22 11:58:44.741046] => [Epoch Num: 083/100] => [Global Step: 0220/1150] => [Loss: 0.3286]
[2025-07-22 11:59:01.350356] => [Epoch Num: 083/100] => [Global Step: 0240/1150] => [Loss: 0.6210]
[2025-07-22 11:59:18.131558] => [Epoch Num: 083/100] => [Global Step: 0260/1150] => [Loss: 0.3552]
[2025-07-22 11:59:35.333552] => [Epoch Num: 083/100] => [Global Step: 0280/1150] => [Loss: 0.4841]
[2025-07-22 11:59:52.018483] => [Epoch Num: 083/100] => [Global Step: 0300/1150] => [Loss: 0.3679]
[2025-07-22 12:00:08.712966] => [Epoch Num: 083/100] => [Global Step: 0320/1150] => [Loss: 0.4301]
[2025-07-22 12:00:25.379571] => [Epoch Num: 083/100] => [Global Step: 0340/1150] => [Loss: 0.4357]
[2025-07-22 12:00:42.762391] => [Epoch Num: 083/100] => [Global Step: 0360/1150] => [Loss: 0.4083]
[2025-07-22 12:00:59.366723] => [Epoch Num: 083/100] => [Global Step: 0380/1150] => [Loss: 0.5112]
[2025-07-22 12:01:16.008923] => [Epoch Num: 083/100] => [Global Step: 0400/1150] => [Loss: 0.4691]
[2025-07-22 12:01:32.617985] => [Epoch Num: 083/100] => [Global Step: 0420/1150] => [Loss: 0.3372]
[2025-07-22 12:01:49.345361] => [Epoch Num: 083/100] => [Global Step: 0440/1150] => [Loss: 0.3215]
[2025-07-22 12:02:06.903148] => [Epoch Num: 083/100] => [Global Step: 0460/1150] => [Loss: 0.5128]
[2025-07-22 12:02:23.517931] => [Epoch Num: 083/100] => [Global Step: 0480/1150] => [Loss: 0.3300]
[2025-07-22 12:02:40.130938] => [Epoch Num: 083/100] => [Global Step: 0500/1150] => [Loss: 0.4396]
[2025-07-22 12:02:56.565578] => [Epoch Num: 083/100] => [Global Step: 0520/1150] => [Loss: 0.3423]
[2025-07-22 12:03:12.938180] => [Epoch Num: 083/100] => [Global Step: 0540/1150] => [Loss: 0.4530]
[2025-07-22 12:03:29.271882] => [Epoch Num: 083/100] => [Global Step: 0560/1150] => [Loss: 0.4199]
[2025-07-22 12:03:46.750861] => [Epoch Num: 083/100] => [Global Step: 0580/1150] => [Loss: 0.5374]
[2025-07-22 12:04:03.093401] => [Epoch Num: 083/100] => [Global Step: 0600/1150] => [Loss: 0.3104]
[2025-07-22 12:04:19.471275] => [Epoch Num: 083/100] => [Global Step: 0620/1150] => [Loss: 0.5202]
[2025-07-22 12:04:35.890717] => [Epoch Num: 083/100] => [Global Step: 0640/1150] => [Loss: 0.3855]
[2025-07-22 12:04:52.274370] => [Epoch Num: 083/100] => [Global Step: 0660/1150] => [Loss: 0.3061]
[2025-07-22 12:05:08.665127] => [Epoch Num: 083/100] => [Global Step: 0680/1150] => [Loss: 0.4852]
[2025-07-22 12:05:25.019691] => [Epoch Num: 083/100] => [Global Step: 0700/1150] => [Loss: 0.4801]
[2025-07-22 12:05:42.838121] => [Epoch Num: 083/100] => [Global Step: 0720/1150] => [Loss: 0.5347]
[2025-07-22 12:05:59.245682] => [Epoch Num: 083/100] => [Global Step: 0740/1150] => [Loss: 0.4996]
[2025-07-22 12:06:15.713979] => [Epoch Num: 083/100] => [Global Step: 0760/1150] => [Loss: 0.3562]
[2025-07-22 12:06:32.499407] => [Epoch Num: 083/100] => [Global Step: 0780/1150] => [Loss: 0.3149]
[2025-07-22 12:06:49.591977] => [Epoch Num: 083/100] => [Global Step: 0800/1150] => [Loss: 0.3203]
[2025-07-22 12:07:06.616922] => [Epoch Num: 083/100] => [Global Step: 0820/1150] => [Loss: 0.3713]
[2025-07-22 12:07:23.667512] => [Epoch Num: 083/100] => [Global Step: 0840/1150] => [Loss: 0.3039]
[2025-07-22 12:07:40.599121] => [Epoch Num: 083/100] => [Global Step: 0860/1150] => [Loss: 0.2786]
[2025-07-22 12:07:57.522274] => [Epoch Num: 083/100] => [Global Step: 0880/1150] => [Loss: 0.4629]
[2025-07-22 12:08:15.869410] => [Epoch Num: 083/100] => [Global Step: 0900/1150] => [Loss: 0.2985]
[2025-07-22 12:08:32.229011] => [Epoch Num: 083/100] => [Global Step: 0920/1150] => [Loss: 0.3393]
[2025-07-22 12:08:48.591777] => [Epoch Num: 083/100] => [Global Step: 0940/1150] => [Loss: 0.5625]
[2025-07-22 12:09:04.946178] => [Epoch Num: 083/100] => [Global Step: 0960/1150] => [Loss: 0.4325]
[2025-07-22 12:09:21.361322] => [Epoch Num: 083/100] => [Global Step: 0980/1150] => [Loss: 0.3479]
[2025-07-22 12:09:37.758021] => [Epoch Num: 083/100] => [Global Step: 1000/1150] => [Loss: 0.3481]
[2025-07-22 12:09:54.144557] => [Epoch Num: 083/100] => [Global Step: 1020/1150] => [Loss: 0.3154]
[2025-07-22 12:10:10.536389] => [Epoch Num: 083/100] => [Global Step: 1040/1150] => [Loss: 0.3350]
[2025-07-22 12:10:26.923991] => [Epoch Num: 083/100] => [Global Step: 1060/1150] => [Loss: 0.3540]
[2025-07-22 12:10:43.300705] => [Epoch Num: 083/100] => [Global Step: 1080/1150] => [Loss: 0.4042]
[2025-07-22 12:10:59.711357] => [Epoch Num: 083/100] => [Global Step: 1100/1150] => [Loss: 0.6174]
[2025-07-22 12:11:18.268612] => [Epoch Num: 083/100] => [Global Step: 1120/1150] => [Loss: 0.3056]
[2025-07-22 12:11:34.488491] => [Epoch Num: 083/100] => [Global Step: 1140/1150] => [Loss: 0.3100]
